,code_agb,groupe_aliment,sous_groupe_aliment,nom_produit,lci_name,code_saison,code_avion,kg_CO2_eq,Pt_utilisation_sol_eq,m3_consommation_eau_eq,mol_acidification_kg_eq,groupe_aliment_color
2301,28202,"viandes, œufs, poissons",viandes cuites,"Porc, filet, maigre, en rôti, cuit","Pork tenderloin roast, cooked",2,0,12.9,710.0,9.65,0.245,#E74C3C
2302,28471,"viandes, œufs, poissons",viandes crues,"Porc, gorge, découennée, crue","Pork, jowl, rindless, raw",2,0,6.22,323.0,4.48,0.122,#E74C3C
2303,28472,"viandes, œufs, poissons",viandes crues,"Porc, hachage sans jarret, sans bateau, découenné, dégraisssé, désossé, cru","Pork, shoulder lower half, without rind, fat and bone, raw",2,0,10.1,562.0,7.6,0.194,#E74C3C
2304,28473,"viandes, œufs, poissons",viandes crues,"Porc, jambon sans jarret, sans bateau, découenné, dégraisssé, désossé, cru","Pork, way leg, without rind, fat and bone, raw",2,0,12.8,702.0,9.51,0.242,#E74C3C
2305,28474,"viandes, œufs, poissons",viandes crues,"Porc, jambonneau arrière, découenné, dégraisssé, désossé, cru","Pork, knuckle oh ham, without rind, fat and bone, raw",2,0,10.2,562.0,7.62,0.194,#E74C3C
2306,28004,"viandes, œufs, poissons",viandes crues,"Porc, jarret, cru","Pork, knuckle or shank, raw",2,0,10.2,562.0,7.62,0.194,#E74C3C
2307,28003,"viandes, œufs, poissons",viandes crues,"Porc, longe, crue","Pork loin, raw",2,0,10.1,562.0,7.6,0.194,#E74C3C
2308,28007,"viandes, œufs, poissons",viandes cuites,"Porc, longe, cuite","Pork loin, cooked",2,0,12.9,710.0,9.65,0.245,#E74C3C
2309,28476,"viandes, œufs, poissons",viandes crues,"Porc, maigre 80/20, cru","Pork, 80/20 trimming, raw",2,0,10.1,562.0,7.6,0.194,#E74C3C
2310,28475,"viandes, œufs, poissons",viandes crues,"Porc, maigre 90/10, cru","Pork, 90/10 trimming, raw",2,0,10.1,562.0,7.6,0.194,#E74C3C
2311,28477,"viandes, œufs, poissons",viandes crues,"Porc, palette, découennée, dégraisssée, désossée, crue","Pork, shoulder upper half, without rind, fat and bone, raw",2,0,10.1,562.0,7.6,0.194,#E74C3C
2312,28479,"viandes, œufs, poissons",viandes crues,"Porc, poitrine cutter, sans mouille, crue","Pork, belly, flank removed, raw",2,0,6.22,323.0,4.48,0.122,#E74C3C
2313,28002,"viandes, œufs, poissons",viandes crues,"Porc, poitrine, crue","Pork, belly, raw",2,0,10.1,562.0,7.6,0.194,#E74C3C
2314,28480,"viandes, œufs, poissons",viandes crues,"Porc, rôti filet avec chaînette, cru","Prok, eye of shortloin, raw",2,0,10.1,562.0,7.6,0.194,#E74C3C
2315,28300,"viandes, œufs, poissons",viandes crues,"Porc, rôti, cru","Pork, roast, raw",2,0,10.1,562.0,7.6,0.194,#E74C3C
2316,28301,"viandes, œufs, poissons",viandes cuites,"Porc, rôti, cuit","Pork, roast, cooked",2,0,12.9,710.0,9.65,0.245,#E74C3C
2317,28102,"viandes, œufs, poissons",viandes crues,"Porc, rouelle de jambon, crue","Pork, round steak, raw",2,0,10.1,562.0,7.6,0.194,#E74C3C
2318,28103,"viandes, œufs, poissons",viandes cuites,"Porc, rouelle de jambon, cuite","Pork, round steak, cooked",2,0,12.9,710.0,9.65,0.245,#E74C3C
2319,28401,"viandes, œufs, poissons",viandes cuites,"Porc, travers, braisé","Pork, spare-ribs, braised",2,0,13.0,710.0,9.66,0.245,#E74C3C
2320,28400,"viandes, œufs, poissons",viandes crues,"Porc, travers, cru","Pork, spare-ribs, raw",2,0,10.2,562.0,7.62,0.194,#E74C3C
2321,36014,"viandes, œufs, poissons",viandes crues,"Poule, cuisse, crue","Chicken, stewing, leg, raw",2,0,6.97,305.0,6.87,0.106,#E74C3C
2322,36001,"viandes, œufs, poissons",viandes crues,"Poule, viande ,crue","Hen, meat only, raw",2,0,6.97,305.0,6.87,0.106,#E74C3C
2323,36000,"viandes, œufs, poissons",viandes crues,"Poule, viande et peau, crue","Hen, meat and skin, raw",2,0,6.97,305.0,6.87,0.106,#E74C3C
2324,36007,"viandes, œufs, poissons",viandes crues,"Poulet (var. blanc), viande et peau, cru","Chicken, white race, meat and skin, raw",2,0,6.97,305.0,6.87,0.106,#E74C3C
2325,36020,"viandes, œufs, poissons",viandes crues,"Poulet éviscéré sans abats, cru","Chicken, eviscerated without offal, raw",2,0,6.97,305.0,6.87,0.106,#E74C3C
2326,36008,"viandes, œufs, poissons",viandes crues,"Poulet fermier, viande et peau, cru","Chicken, free-range, meat and skin, raw",2,0,6.97,305.0,6.87,0.106,#E74C3C
2327,36023,"viandes, œufs, poissons",viandes crues,"Poulet, aile, viande et peau, cru","Chicken, wing, meat and skin, raw",2,0,6.97,305.0,6.87,0.106,#E74C3C
2328,36033,"viandes, œufs, poissons",viandes cuites,"Poulet, aile, viande et peau, rôti/cuit au four","Chicken, wing, meat and skin, roasted/baked",2,0,9.32,404.0,9.13,0.14,#E74C3C
2329,36027,"viandes, œufs, poissons",autres produits à base de viande,"Poulet, croquette panée ou nuggets","Chicken, nugget, breaded croquette",2,0,5.91,317.0,4.17,0.103,#E74C3C
2330,36031,"viandes, œufs, poissons",viandes cuites,"Poulet, cuisse, viande et peau, bouilli/cuit à l'eau","Chicken, leg, meat and skin, boiled/cooked in water",2,0,9.32,404.0,9.13,0.14,#E74C3C
2331,36002,"viandes, œufs, poissons",viandes crues,"Poulet, cuisse, viande et peau, cru","Chicken, leg, meat and skin, raw",2,0,6.97,305.0,6.87,0.106,#E74C3C
2332,36004,"viandes, œufs, poissons",viandes cuites,"Poulet, cuisse, viande et peau, rôtie/cuite au four","Chicken, leg, meat and skin, roasted/baked",2,0,9.32,404.0,9.13,0.14,#E74C3C
2333,36030,"viandes, œufs, poissons",viandes cuites,"Poulet, cuisse, viande, bouilli/cuit à l'eau","Chicken leg, meat, boiled/cooked in water",2,0,9.32,404.0,9.13,0.14,#E74C3C
2334,36024,"viandes, œufs, poissons",viandes crues,"Poulet, cuisse, viande, cru","Chicken, leg, meat, raw",2,0,6.97,305.0,6.87,0.106,#E74C3C
2335,36006,"viandes, œufs, poissons",viandes cuites,"Poulet, cuisse, viande, rôti/cuit au four","Chicken leg, meat, roasted/baked",2,0,9.32,404.0,9.13,0.14,#E74C3C
2336,36036,"viandes, œufs, poissons",autres produits à base de viande,"Poulet, escalope panée","Turkey, breaded escalope",2,0,9.05,419.0,9.04,0.144,#E74C3C
2337,36017,"viandes, œufs, poissons",viandes crues,"Poulet, filet, sans peau, cru","Chicken, breast, without skin, raw",2,0,6.82,305.0,6.82,0.105,#E74C3C
2338,36018,"viandes, œufs, poissons",viandes cuites,"Poulet, filet, sans peau, cuit","Chicken, breast, without skin, cooked",2,0,9.11,404.0,9.07,0.14,#E74C3C
2339,36019,"viandes, œufs, poissons",viandes crues,"Poulet, haut de cuisse, viande, cru","Chicken high leg, meat, raw",2,0,6.97,305.0,6.87,0.106,#E74C3C
2340,36035,"viandes, œufs, poissons",autres produits à base de viande,"Poulet, manchons marinés, rôtis/cuits au four","Chicken, marinated wing, roasted/baked",2,0,7.13,309.0,6.98,0.107,#E74C3C
2341,36022,"viandes, œufs, poissons",viandes crues,"Poulet, pilon, cru","Chicken, drumstick, raw",2,0,6.97,305.0,6.87,0.106,#E74C3C
2342,36029,"viandes, œufs, poissons",viandes crues,"Poulet, poitrine, viande et peau, cru","Chicken, breast, meat and skin, raw",2,0,6.82,305.0,6.82,0.105,#E74C3C
2343,36032,"viandes, œufs, poissons",viandes cuites,"Poulet, poitrine, viande et peau, rôti/cuit au four","Chicken, breast, meat and skin, roasted/baked",2,0,9.11,404.0,9.07,0.14,#E74C3C
2344,36016,"viandes, œufs, poissons",viandes crues,"Poulet, viande et peau, cru","Chicken, meat and skin, raw",2,0,5.52,244.0,5.49,0.0844,#E74C3C
2345,36005,"viandes, œufs, poissons",viandes cuites,"Poulet, viande et peau, rôti/cuit au four","Chicken, meat and skin, roasted/baked",2,0,7.39,324.0,7.31,0.112,#E74C3C
2346,36003,"viandes, œufs, poissons",viandes crues,"Poulet, viande, crue","Chicken, meat, raw",2,0,5.52,244.0,5.49,0.0844,#E74C3C
2347,20591_1,"viandes, œufs, poissons",substituts de viande,Protéine de soja texturée,"Soy protein, textured, rehydrated, from soy flour",2,0,0.594,54.6,0.169,0.00281,#E74C3C
2348,20591_2,"viandes, œufs, poissons",substituts de viande,"Protéine de soja texturée, réhydratée","Soy protein, textured, dehydrated, from soy flour",2,0,1.32,135.0,0.343,0.00676,#E74C3C
2349,8933,"viandes, œufs, poissons",charcuteries,"Quenelle de poisson, crue","Fish quenelle, raw",2,0,5.59,146.0,1.6,0.124,#E74C3C
2350,8932,"viandes, œufs, poissons",charcuteries,"Quenelle de poisson, en sauce","Fish quenelle, in sauce",2,0,5.68,147.0,1.64,0.124,#E74C3C
2351,8903,"viandes, œufs, poissons",charcuteries,"Quenelle de veau, en sauce","Veal quenelle, in sauce",2,0,6.03,360.0,2.52,0.0691,#E74C3C
2352,8910,"viandes, œufs, poissons",charcuteries,"Quenelle de volaille, crue","Poultry quenelle, raw",2,0,6.06,314.0,4.77,0.0901,#E74C3C
2353,8912,"viandes, œufs, poissons",charcuteries,"Quenelle de volaille, en sauce","Poultry quenelle, in sauce",2,0,6.15,314.0,4.81,0.0907,#E74C3C
2354,8937,"viandes, œufs, poissons",charcuteries,"Quenelle nature, crue","Quenelle, plain, raw",2,0,2.6,142.0,1.71,0.0365,#E74C3C
2355,26052,"viandes, œufs, poissons",poissons crus,"Raie, crue","Ray, raw",2,0,10.8,24.7,0.475,0.325,#E74C3C
2356,26073,"viandes, œufs, poissons",poissons cuits,"Raie, cuite au court-bouillon","Ray, cooked in an aromatic stock",2,0,13.2,30.8,0.539,0.397,#E74C3C
2357,26031,"viandes, œufs, poissons",poissons cuits,"Raie, rôtie/cuite au four","Ray, roasted/baked",2,0,13.2,30.8,0.539,0.397,#E74C3C
2358,26063,"viandes, œufs, poissons",poissons crus,"Rascasse, crue","Spiny scorpionfish, raw",2,0,10.8,24.7,0.475,0.325,#E74C3C
2359,26148,"viandes, œufs, poissons",poissons cuits,"Rascasse, cuite à la vapeur","Spiny scorpionfish, steamed",2,0,13.2,30.8,0.539,0.397,#E74C3C
2360,26162,"viandes, œufs, poissons",poissons crus,"Requin, cru","Shark, raw",2,0,10.8,24.7,0.475,0.325,#E74C3C
2361,8026,"viandes, œufs, poissons",charcuteries,Rillettes de canard,"Rillettes, duck",2,0,5.19,281.0,4.18,0.0984,#E74C3C
2362,8083,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,Rillettes de maquereau,"Rillettes, mackerel",2,0,6.85,80.5,1.95,0.195,#E74C3C
2363,8080,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,Rillettes de poisson,"Rillette, fish",2,0,2.83,56.9,0.705,0.0585,#E74C3C
2364,8040,"viandes, œufs, poissons",charcuteries,Rillettes de poulet,"Rillettes, poultry",2,0,5.19,281.0,4.18,0.0984,#E74C3C
2365,8081,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,Rillettes de saumon,"Rillettes, salmon",2,0,6.85,80.5,1.95,0.195,#E74C3C
2366,8082,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,Rillettes de thon,"Rillettes, tuna",2,0,2.83,56.9,0.705,0.0585,#E74C3C
2367,8010,"viandes, œufs, poissons",charcuteries,Rillettes de Tours,Rillettes from Tours,2,0,5.19,281.0,4.18,0.0984,#E74C3C
2368,8030,"viandes, œufs, poissons",charcuteries,Rillettes d'oie,"Rillettes, goose",2,0,5.19,281.0,4.18,0.0984,#E74C3C
2369,8015,"viandes, œufs, poissons",charcuteries,Rillettes du Mans,Rillettes from Mans,2,0,5.19,281.0,4.18,0.0984,#E74C3C
2370,8025,"viandes, œufs, poissons",charcuteries,Rillettes pur oie,"Rillettes, pure goose",2,0,5.19,281.0,4.18,0.0984,#E74C3C
2371,8001,"viandes, œufs, poissons",charcuteries,Rillettes pur porc,"Rillettes, pure pork",2,0,5.19,281.0,4.18,0.0984,#E74C3C
2372,8000,"viandes, œufs, poissons",charcuteries,Rillettes traditionnelles de porc,"Rillettes, pork",2,0,5.19,281.0,4.18,0.0984,#E74C3C
2373,40302,"viandes, œufs, poissons",viandes crues,"Ris, agneau, cru","Sweetbread, lamb, raw",2,0,26.4,2840.0,8.05,0.469,#E74C3C
2374,40303,"viandes, œufs, poissons",viandes cuites,"Ris, agneau, cuit","Sweetbread, lamb, cooked",2,0,36.2,3890.0,11.1,0.644,#E74C3C
2375,40305,"viandes, œufs, poissons",viandes cuites,"Ris, veau, braisé ou sauté/poêlé","Sweetbread, calf, sautéed/pan-fried",2,0,30.7,2030.0,8.58,0.306,#E74C3C
2376,40304,"viandes, œufs, poissons",viandes crues,"Ris, veau, cru","Sweetbread, calf, raw",2,0,22.3,1480.0,6.24,0.223,#E74C3C
2377,40406,"viandes, œufs, poissons",viandes cuites,"Rognon, agneau, braisé","Kidney, lamb, braised",2,0,28.9,3110.0,8.87,0.515,#E74C3C
2378,40407,"viandes, œufs, poissons",viandes crues,"Rognon, agneau, cru","Kidney, lamb, raw",2,0,21.0,2270.0,6.44,0.376,#E74C3C
2379,40402,"viandes, œufs, poissons",viandes crues,"Rognon, boeuf, cru","Kidney, beef, raw",2,0,21.5,1520.0,4.38,0.3,#E74C3C
2380,40403,"viandes, œufs, poissons",viandes cuites,"Rognon, boeuf, cuit","Kidney, beef, cooked",2,0,29.5,2090.0,6.05,0.411,#E74C3C
2381,40404,"viandes, œufs, poissons",viandes crues,"Rognon, porc, cru","Kidney, pork, raw",2,0,2.05,86.9,1.35,0.0336,#E74C3C
2382,40405,"viandes, œufs, poissons",viandes cuites,"Rognon, porc, cuit","Kidney, pork, cooked",2,0,2.9,120.0,1.89,0.0465,#E74C3C
2383,40408,"viandes, œufs, poissons",viandes cuites,"Rognon, veau, braisé ou sauté/poêlé","Kidney, veal, sautéed/pan-fried",2,0,24.5,1620.0,6.86,0.245,#E74C3C
2384,40409,"viandes, œufs, poissons",viandes crues,"Rognon, veau, cru","Kidney, calf, raw",2,0,17.7,1180.0,4.99,0.178,#E74C3C
2385,28917,"viandes, œufs, poissons",charcuteries,Rond de jambon cuit,"Round of ham, cooked",2,0,8.74,428.0,6.53,0.163,#E74C3C
2386,30304,"viandes, œufs, poissons",charcuteries,Rosette ou Fuseau,Rosette dry sausage,2,0,5.93,305.0,4.44,0.112,#E74C3C
2387,28976,"viandes, œufs, poissons",charcuteries,"Rôti de volaille en salaison, cuit","Salt curing roast poultry, cooked",2,0,9.11,404.0,9.07,0.14,#E74C3C
2388,26085,"viandes, œufs, poissons",poissons crus,"Rouget-barbet de roche, cru","Surmullet or red mullet, raw",2,0,6.71,17.5,0.751,0.174,#E74C3C
2389,26110,"viandes, œufs, poissons",poissons crus,"Rouget-barbet de roche, vapeur","Surmullet or red mullet, steamed",2,0,8.28,21.9,0.957,0.212,#E74C3C
2390,26244,"viandes, œufs, poissons",poissons crus,"Rouget-barbet, filet avec peau, surgelé, cru (Thaïlande, Sénégal…)","Surmullet or red mullet, fillet with skin, frozen, raw (from Thailand or Senegal)",2,0,7.53,21.1,1.21,0.183,#E74C3C
2391,8373,"viandes, œufs, poissons",charcuteries,Roulade de porc pistachée,Rolled escalope of pork with pistachios,2,0,10.3,568.0,7.72,0.196,#E74C3C
2392,26074,"viandes, œufs, poissons",poissons crus,"Roussette ou petite roussette ou saumonette, crue","Nursehound or lesser spotted dogfish, raw",2,0,10.8,24.7,0.475,0.325,#E74C3C
2393,26033,"viandes, œufs, poissons",poissons cuits,"Roussette ou petite roussette ou saumonette, cuite","Nursehound or lesser spotted dogfish, cooked",2,0,13.2,30.8,0.539,0.397,#E74C3C
2394,26153,"viandes, œufs, poissons",poissons crus,"Sabre, cru","Largehead hairtail, raw",2,0,10.8,24.7,0.475,0.325,#E74C3C
2395,26104,"viandes, œufs, poissons",poissons crus,"Saint-Pierre, cru","John dory, raw",2,0,10.8,24.7,0.475,0.325,#E74C3C
2396,30350,"viandes, œufs, poissons",charcuteries,Salami,Salami,2,0,5.93,305.0,4.44,0.112,#E74C3C
2397,30352,"viandes, œufs, poissons",charcuteries,Salami porc et boeuf,"Salami, pork and beef",2,0,5.99,309.0,4.48,0.113,#E74C3C
2398,30351,"viandes, œufs, poissons",charcuteries,Salami pur porc,"Salami, pure pork",2,0,5.93,305.0,4.44,0.112,#E74C3C
2399,30366,"viandes, œufs, poissons",charcuteries,Salami type danois,"Salami, Danish-style",2,0,5.93,305.0,4.44,0.112,#E74C3C
2400,40600,"viandes, œufs, poissons",viandes crues,"Sang, boeuf, cru","Blood, beef, raw",2,0,26.8,1910.0,5.4,0.374,#E74C3C
2401,26040,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,"Sardine, à l'huile d'olive, appertisée, égouttée","European pilchard or sardine, in olive oil, canned, drained",2,0,6.05,390.0,13.5,0.0823,#E74C3C
2402,26034,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,"Sardine, à l'huile, appertisée, égouttée","European pilchard or sardine, in oil, canned, drained",2,0,6.05,390.0,13.5,0.0822,#E74C3C
2403,26065,"viandes, œufs, poissons",poissons crus,"Sardine, crue","European pilchard or sardine, raw",2,0,1.93,7.24,0.234,0.0303,#E74C3C
2404,26231,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,"Sardine, filets sans arêtes à l'huile d'olive, appertisés, égouttés","European pilchard or sardine, fillets without fishbone, in olive oil, canned, drained",2,0,6.05,390.0,13.5,0.0822,#E74C3C
2405,26136,"viandes, œufs, poissons",poissons cuits,"Sardine, grillée","European pilchard or sardine, grilled",2,0,2.33,9.51,0.245,0.0371,#E74C3C
2406,26035,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,"Sardine, sauce tomate, appertisée, égouttée","European pilchard or sardine, in tomato sauce, canned, drained",2,0,6.05,390.0,13.5,0.0822,#E74C3C
2407,30125,"viandes, œufs, poissons",charcuteries,Saucisse alsacienne fumée ou Gendarme,Smoked Alsatian sausage or Landjäger,2,0,7.86,408.0,5.76,0.143,#E74C3C
2408,30746,"viandes, œufs, poissons",charcuteries,Saucisse cocktail,Cocktail sausage,2,0,12.6,825.0,4.03,0.185,#E74C3C
2409,30766,"viandes, œufs, poissons",charcuteries,Saucisse de bière,Beer sausage,2,0,5.1,257.0,3.76,0.0974,#E74C3C
2410,30176,"viandes, œufs, poissons",charcuteries,Saucisse de foie,Liver sausage,2,0,10.5,694.0,2.9,0.15,#E74C3C
2411,30134,"viandes, œufs, poissons",charcuteries,Saucisse de Francfort,Frankfurter sausage,2,0,5.1,257.0,3.76,0.0974,#E74C3C
2412,30764,"viandes, œufs, poissons",charcuteries,Saucisse de jambon pur porc,Ham sausage,2,0,5.1,257.0,3.76,0.0974,#E74C3C
2413,30105,"viandes, œufs, poissons",charcuteries,Saucisse de Montbéliard,Montbeliard sausage,2,0,7.86,408.0,5.76,0.143,#E74C3C
2414,30104,"viandes, œufs, poissons",charcuteries,Saucisse de Morteau,Morteaux sausage,2,0,7.86,408.0,5.76,0.143,#E74C3C
2415,30108,"viandes, œufs, poissons",charcuteries,"Saucisse de Morteau, bouillie/cuite à l'eau","Morteaux sausage, boiled/cooked in water",2,0,7.86,408.0,5.76,0.143,#E74C3C
2416,30742,"viandes, œufs, poissons",charcuteries,Saucisse de Strasbourg ou Knack,Strasbourg sausage,2,0,12.6,825.0,4.03,0.185,#E74C3C
2417,30110,"viandes, œufs, poissons",charcuteries,"Saucisse de Toulouse, crue","Toulouse sausage, raw",2,0,15.7,935.0,9.27,0.274,#E74C3C
2418,30011,"viandes, œufs, poissons",charcuteries,"Saucisse de Toulouse, cuite","Toulouse sausage, cooked",2,0,15.9,938.0,9.37,0.276,#E74C3C
2419,30130,"viandes, œufs, poissons",charcuteries,"Saucisse de volaille, façon charcutière","Poultry sausage, delicatessen style",2,0,13.4,763.0,8.25,0.197,#E74C3C
2420,30131,"viandes, œufs, poissons",charcuteries,"Saucisse de volaille, type Knack",Poultry sausage,2,0,14.9,987.0,4.58,0.218,#E74C3C
2421,30309,"viandes, œufs, poissons",charcuteries,Saucisse sèche,"Sausage, dried",2,0,5.99,309.0,4.48,0.113,#E74C3C
2422,25232,"viandes, œufs, poissons",substituts de charcuterie,"Saucisse végétale au blé ou seitan, préemballé",Plant-based sausage with wheat or seitan,2,0,2.12,175.0,0.925,0.0167,#E74C3C
2423,20337,"viandes, œufs, poissons",substituts de charcuterie,"Saucisse végétale au tofu (convient aux véganes ou végétaliens), préemballée",Plant-based sausage with tofu (vegan),2,0,1.33,112.0,0.522,0.00762,#E74C3C
2424,30750,"viandes, œufs, poissons",charcuteries,"Saucisse viennoise, crue","Viennese sausage, pork and veal, raw",2,0,15.7,935.0,9.27,0.274,#E74C3C
2425,30700,"viandes, œufs, poissons",charcuteries,Saucisson à l'ail,Garlic sausage,2,0,11.3,681.0,6.03,0.188,#E74C3C
2426,30707,"viandes, œufs, poissons",charcuteries,"Saucisson brioché, cuit","Sausage in a brioche crust, cooked",2,0,4.55,238.0,3.15,0.0752,#E74C3C
2427,30701,"viandes, œufs, poissons",charcuteries,Saucisson cuit pur porc,"Cooked sausage, pure pork",2,0,7.58,386.0,5.64,0.142,#E74C3C
2428,30705,"viandes, œufs, poissons",charcuteries,Saucisson de Paris,Sausage from Paris,2,0,6.02,306.0,4.47,0.113,#E74C3C
2429,30706,"viandes, œufs, poissons",charcuteries,"Saucisson de Paris, fumé","Sausage from Paris, smoked",2,0,6.02,306.0,4.47,0.113,#E74C3C
2430,30300,"viandes, œufs, poissons",charcuteries,Saucisson sec,Dry sausage,2,0,5.93,305.0,4.44,0.112,#E74C3C
2431,30311,"viandes, œufs, poissons",charcuteries,Saucisson sec aux noix et/ou noisettes,Dry sausage w walnuts and/or hazelnuts,2,0,5.99,309.0,4.48,0.113,#E74C3C
2432,30301,"viandes, œufs, poissons",charcuteries,Saucisson sec pur porc,"Dry sausage, pure pork",2,0,5.93,305.0,4.44,0.112,#E74C3C
2433,30302,"viandes, œufs, poissons",charcuteries,"Saucisson sec pur porc, qualité supérieure","Dry sausage, pure pork, superior quality",2,0,5.93,305.0,4.44,0.112,#E74C3C
2434,26037,"viandes, œufs, poissons",poissons cuits,Saumon fumé,"Salmon, smoked",2,0,7.99,361.0,2.02,0.0596,#E74C3C
2435,26119,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,"Saumon, appertisé, égoutté","Salmon, canned, drained",2,0,8.95,334.0,2.94,0.0656,#E74C3C
2436,26217,"viandes, œufs, poissons",poissons cuits,"Saumon, bouilli/cuit à l'eau, élevage","Salmon, boiled/cooked in water, farmed",2,0,7.15,327.0,1.51,0.0534,#E74C3C
